"item_id","name","classname","name_id","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"41179","法師耳環","0","$4514","other","earring","bone","0","2306","5785","2284","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41180","神秘的法師耳環","0","$4503","other","earring","bone","0","2306","5785","2284","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41181","灰色法師耳環","0","$4515","other","earring","bone","0","2306","5785","2284","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41182","神秘的灰色法師耳環","0","$4504","other","earring","bone","0","2306","5785","2285","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41183","白色法師耳環","0","$4516","other","earring","bone","0","2306","5785","2285","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41184","神秘的白色法師耳環","0","$4505","other","earring","bone","0","2306","5785","2285","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41185","精緻的風靈戒指(男爵)","0","$4568","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41186","精緻的風靈戒指(公爵)","0","$4570","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41187","精緻的風靈戒指(伯爵)","0","$4569","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41188","精緻的風靈戒指(英雄)","0","$4567","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41189","精緻的土靈戒指(男爵)","0","$4560","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41190","精緻的土靈戒指(公爵)","0","$4562","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41191","精緻的土靈戒指(伯爵)","0","$4561","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41192","精緻的土靈戒指(英雄)","0","$4559","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41193","精緻的火靈戒指(男爵)","0","$4544","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41194","精緻的火靈戒指(公爵)","0","$4546","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41195","精緻的火靈戒指(伯爵)","0","$4545","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41196","精緻的火靈戒指(英雄)","0","$4543","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41197","精緻的水靈戒指(男爵)","0","$4552","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41198","精緻的水靈戒指(公爵)","0","$4554","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41199","精緻的水靈戒指(伯爵)","0","$4553","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41200","精緻的水靈戒指(英雄)","0","$4551","other","ring","gold","0","2307","5315","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41201","騎士之魂","0","$4980","other","none","gemstone","1000","2511","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41202","妖精之魂","0","$4981","other","none","gemstone","1000","2512","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41203","王族之魂","0","$4982","other","none","gemstone","1000","2513","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41204","黑妖之魂","0","$4983","other","none","gemstone","1000","2514","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41205","法師之魂","0","$4984","other","none","gemstone","1000","2515","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41206","少了刀刃的武器","0","$4985","other","none","iron","180000","1542","3925","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41207","船員遺體","0","$4941","material","none","bone","0","444","1166","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41208","微弱的靈魂","Weak_Soul","$4940","material","normal","gemstone","0","2183","5399","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41209","春節紅包","0","$6765","treasure_box","normal","cloth","0","604","4111","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"49303","哈汀日記：8月9日","quest.Diary0809","$8833","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41213","彩票","0","$6778","other","ticket","paper","0","143","151","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41215","坦那托斯(死神)之杖","0","$6824","wand","normal","none","0","3380","3963","0","0","3","0","0","0","0","1","1","0","0","0","0","0","1"
"41216","受詛咒的 幻化石","0","$228  $6688","other","none","gemstone","0","2994","3963","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1"
"41220","強烈的防卷","reel.ScrollEnchantArmorA","強烈的防卷","scroll","zel","paper","630","2953","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41219","強烈的武卷","reel.ScrollEnchantWeaponA","強烈的武卷","scroll","dai","paper","630","2954","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41218","變色藥水","0","$6858","questitem","normal","none","0","3065","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"41217","變性藥水","shop.UserSex","$6857","questitem","normal","none","0","3295","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"41223","未使用","0","未使用","questitem","none","gemstone","0","2554","4984","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1"
"41234","稀有的七夕禮盒","0","$6871 $6870","treasure_box","normal","gemstone","0","3788","6455","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41233","七夕禮盒","0","$6870","treasure_box","normal","gemstone","0","3783","6455","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41226","未使用","0","未使用","scroll","dai","paper","0","929","22","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41232","情人糖果","0","$8664","other","none","gold","0","488","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41231","甜甜巧克力C","0","$6459 C","other","none","gold","0","3342","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41230","甜甜巧克力B","0","$6459 B","other","none","gold","0","3341","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41228","甜甜巧克力A","0","$6459 A","other","none","gold","0","3340","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41225","巧克力","0","$1622","other","none","gold","0","608","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41224","巧克力盒","0","$6458","other","none","gold","0","3511","7","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"41241","經驗寶石2.0倍","event.SExp20","$6856","other","normal","none","0","3723","3963","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41240","經驗寶石1.7倍","event.SExp17","$6855","other","normal","none","0","3725","3963","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41239","經驗寶石1.5倍","event.SExp15","$6854","other","normal","none","0","3727","3963","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41238","經驗寶石1.3倍","event.SExp13","$6853","other","normal","none","0","3721","3963","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41242","妖魔寶物袋","0","$4362","treasure_box","normal","none","0","973","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41243","拉斯塔巴德補給袋","LastabadSuppliesBag","$4352","questitem","normal","cloth","0","1805","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41244","拉斯塔巴德補給箱","LastabadSuppliesBox","$4325","questitem","normal","wood","0","2267","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41245","溶解劑","Dissolution","$5239","other","choice","glass","0","2608","6329","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41246","魔法結晶體","0","$5240","gem","normal","mineral","0","2606","6330","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41247","魔法娃娃的袋子","Box_Doll","$3450","questitem","normal","leather","12000","1645","4248","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"55016","魔法娃娃：王族(公主)","doll.Magic_Doll","$7500","other","other","wood","5000","5089","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55015","魔法娃娃：王族(王子)","doll.Magic_Doll","$7500","other","other","wood","5000","5088","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41251","骷髏聖盃","0","$5235","other","normal","gemstone","1000","2599","6266","2777","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41252","珍奇的烏龜","Food1","$5248","food","food","animalmatter","9000","2614","6372","2795","1","0","0","0","0","0","1","0","0","0","0","0","200","1"
"41253","王宮料理師的調味料","0","$3447","other","normal","liquid","0","1792","4389","2840","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41254","勝利的徽章","0","$5306","other","normal","gold","1000","2642","3684","2830","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41255","料理書：1階段","Cooking_Book","$4923","other","makecooking","paper","1000","2498","5994","2552","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41256","料理書：2階段","Cooking_Book","$4924","other","makecooking","paper","1000","2499","5995","2553","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41257","料理書：3階段","Cooking_Book","$4925","other","makecooking","paper","1000","2500","5996","2554","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41258","料理書：4階段","Cooking_Book","$4926","other","makecooking","paper","1000","2501","5997","2555","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41259","料理書：5階段","Cooking_Book","$4927","other","makecooking","paper","1000","2502","5998","2556","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41260","柴火","Fuel","$4922","other","normal","wood","780","2489","5986","2551","1","0","0","0","60","0","1","0","0","0","0","0","0","1"
"41261","飯團","Food2","$4938","potion","food","vegetation","80","2335","5714","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41262","雞肉串燒","Food2","$4750","potion","food","animalmatter","80","2332","5718","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41263","太陽花籽","Food1","$4969","food","normal","vegetation","1000","949","2475","2564","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41264","麵粉","Food1","$4919","food","normal","vegetation","1000","2493","5989","2564","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41265","蜂蜜","Food1","$4918","potion","normal","glass","5860","2488","5985","2564","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41266","蕃茄","Food1","$4921","food","food","vegetation","0","2505","6001","2564","1","0","0","0","0","0","1","0","0","0","0","0","80","1"
"41267","起士","Food1","$4920","food","food","animalmatter","0","2504","6000","2564","1","0","0","0","0","0","1","0","0","0","0","0","80","1"
"41268","小比薩","Food2","$5106","potion","food","animalmatter","20","2503","5999","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41269","烤玉米","Food2","$4934","potion","food","vegetation","80","2487","5984","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41271","爆米花","Food2","$4933","potion","food","vegetation","80","2494","5990","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41272","甜不辣","Food2","$4935","potion","food","animalmatter","80","2496","5992","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41273","鬆餅","Food2","$4936","potion","food","vegetation","80","2497","5993","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41274","螞蟻腿","Food1","$5241","food","food","animalmatter","1000","2569","6164","2664","1","0","0","0","0","0","1","0","0","0","0","0","100","1"
"41275","熊肉","Food1","$5242","food","food","animalmatter","10000","2571","6166","2664","1","0","0","0","0","0","1","0","0","0","0","0","100","1"
"41276","山豬肉","Food1","$5243","food","food","animalmatter","10000","2574","6168","2664","1","0","0","0","0","0","1","0","0","0","0","0","100","1"
"41277","漂浮之眼肉排","Food3","$4932","food","food","animalmatter","2000","2486","5983","2562","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41278","烤熊肉","Food3","$5218","food","food","animalmatter","2000","2572","6167","2563","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41279","煎餅","Food3","$4929","food","food","animalmatter","2000","2495","5991","2564","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41280","烤螞蟻腿起司","Food3","$5219","food","food","animalmatter","2000","2570","6165","2565","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41281","水果沙拉","Food3","$4930","food","food","vegetation","2000","2484","5981","2566","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41282","水果糖醋肉","Food3","$4931","food","food","animalmatter","2000","2485","5982","2567","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41283","烤山豬肉串","Food3","$5220","food","food","animalmatter","2000","2573","6169","2568","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41284","蘑菇湯","Food3","$5221","food","food","vegetation","2000","2575","6170","2569","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41285","特別的 漂浮之眼肉排","Food3","$4928$4932","food","food","animalmatter","2000","2486","5983","2781","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41286","特別的 烤熊肉","Food3","$4928$5218","food","food","animalmatter","2000","2572","6167","2782","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41287","特別的 煎餅","Food3","$4928$4929","food","food","animalmatter","2000","2495","5991","2783","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41288","特別的 烤螞蟻腿起司","Food3","$4928$5219","food","food","animalmatter","3000","2570","6165","2784","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41289","特別的 水果沙拉","Food3","$4928$4930","food","food","vegetation","3000","2484","5981","2785","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41290","特別的 水果糖醋肉","Food3","$4928$4931","food","food","animalmatter","3000","2485","5982","2786","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41291","特別的 烤山豬肉串","Food3","$4928$5220","food","food","animalmatter","2000","2573","6169","2787","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
