"item_id","name","classname","name_id","type","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_illusionist","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_modifier","dmg_modifier","bow_hit_modifier","bow_dmg_modifier","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","greater","note","note2"
"21002","高崙冰石人耳飾","0","$1395衣裝","earring","leather","0","1469","3344","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21003","勇士耳環","0","$4032","earring","gemstone","5000","2017","5101","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21004","戰士耳環","0","$4039","earring","gemstone","5000","2017","5101","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21005","英雄耳環","0","$4040","earring","gemstone","5000","2017","5101","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21006","靈魂耳環","0","$4456","earring","bone","3000","2317","3963","0","0","-1","1","1","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21007","靈魂耳環","0","$4456","earring","bone","3000","2317","3963","0","0","-1","0","0","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21008","憤怒耳環","0","$4460","earring","bone","3000","2175","2935","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21009","熱情耳環","0","$4463","earring","bone","3000","2176","4973","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21010","勇猛耳環","0","$4461","earring","bone","3000","2175","4973","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","20","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21011","不死耳環","0","$4462","earring","bone","3000","2175","2935","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","20","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21012","名譽耳環","0","$4464","earring","bone","3000","2176","4973","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21013","寬容耳環","0","$4506","earring","bone","3000","2176","4973","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","40","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21014","靈魂耳環","0","$4456","earring","bone","3000","2317","3963","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21015","智慧耳環","0","$4457","earring","bone","3000","2174","5074","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21016","真實耳環","0","$4458","earring","bone","3000","2174","5074","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21017","支配耳環","0","$4459","earring","bone","3000","2174","5074","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","30","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21018","哈羅耳環","0","$4068","earring","gemstone","1000","2131","5096","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21019","淨化之耳環","0","$4092","earring","gold","15000","2030","5311","1815","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21020","舞動耳環","0","$3755","earring","bone","15000","1982","5040","1724","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21021","雙子耳環","0","$3756","earring","bone","15000","1983","5040","1725","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21022","慶典耳環","0","$3757","earring","bone","15000","1984","5040","1726","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21023","絕頂耳環","0","$3758","earring","bone","15000","1985","5040","1727","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","10","0","0","0","48","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21024","暴走耳環","0","$3759","earring","bone","15000","1986","5040","1728","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","20","0","0","0","49","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21025","幻魔耳環","0","$3760","earring","bone","15000","1987","5040","1729","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","20","0","0","0","50","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21026","族群耳環","0","$3761","earring","bone","15000","1988","5040","1730","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","20","0","0","0","51","0","0","0","0","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21027","奴隸耳環","0","$3762","earring","bone","15000","1981","5039","1731","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","20","0","0","0","52","0","0","0","0","10","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21028","力量內衣","0","$5356","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21029","敏捷內衣","0","$5357","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21030","魅力內衣","0","$5358","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21031","魔力內衣","0","$5359","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21032","體力內衣","0","$5360","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21033","魔力內衣","0","$5361","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21034","曼波兔戒指","0","$3714","ring","bone","1000","1865","4687","0","-2","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21035","肯特徽章頭盔","0","$10082","helm","silver","5000","1641","4244","0","-4","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21036","上衣(戰敗活動)","0","$10048","T","steel","5000","1822","3830","0","-2","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21037","肯特徽章盾牌","0","$10080","shield","silver","5000","1660","3174","0","-4","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21038","肯特徽章長靴","0","$10081","boots","silver","5000","1639","4242","0","-4","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21039","灼熱頭盔","0","$10073","helm","iron","5000","969","18","0","-3","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21040","灼熱盾牌","0","$10071","shield","iron","50000","1660","3174","0","-7","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","-1",,
"21041","灼熱鋼腳","0","$10072","boots","iron","50000","1669","4270","0","-7","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","-1",,
"21042","灼熱手套","0","$10070","glove","iron","50000","1665","4268","0","-6","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","-1",,
"21043","鐵壁護符","0","$10086","amulet","gemstone","10000","1187","3158","0","-2","-1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21044","慧知護符","0","$10058","amulet","gemstone","10000","1190","3161","0","-2","-1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21045","暗躍護符","0","$10061","amulet","gemstone","10000","1188","3159","0","-2","-1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21046","翻弄護符","0","$10079","amulet","gemstone","10000","1192","3163","0","-2","-1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21047","未知戒指","0","$10062","ring","gold","20000","976","21","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"21048","修好的戒指","0","$5266","ring","iron","5000","2668","6363","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"21049","修好的耳環","0","$5267","earring","iron","5000","2664","6361","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"21050","修好的項鏈","0","$5268","amulet","iron","5000","2666","6362","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"21051","泡水的頭具","0","$5269","helm","iron","40000","2625","6357","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21052","泡水的斗篷","0","$5270","cloak","cloth","30000","2621","6356","0","-2","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21053","泡水的盔甲","0","$5271","armor","iron","100000","2620","6355","0","-3","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21054","泡水的手套","0","$5272","glove","iron","60000","2624","6359","0","-2","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21055","泡水的靴子","0","$5273","boots","iron","40000","2623","6358","0","-2","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21056","泡水的盾牌","0","$5274","shield","iron","80000","2622","6360","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21057","訓練騎士披肩","0","$5021","cloak","leather","10000","2551","6128","2600","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21058","訓練騎士披肩","0","$5021","cloak","leather","10000","2552","6127","2600","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21059","毒蛇之牙披肩","0","$5022","cloak","leather","10000","2562","6126","2601","-4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","10","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21060","萬聖節南瓜盔甲","0","萬聖節南瓜盔甲","armor","wood","200000","2653","6402","2792","-6","6","1","1","1","1","1","1","1","0","0","0","0","0","0","10","31","6","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","-1",,
"21061","男幽靈披風","0","男幽靈披風","T","cloth","10000","1053","2896","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：幽靈",
"21062","女幽靈披風","0","女幽靈披風","T","cloth","10000","69","3822","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：幽靈",
"21063","男性泳裝：泳褲","0","男性泳裝：泳褲","T","cloth","5000","3060","6965","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：泳褲造型",
"21064","男性泳裝：沙灘褲","0","男性泳裝：沙灘褲","T","cloth","5000","3058","6965","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：沙灘酷造型",
"21065","女性泳裝：連身泳裝","0","女性泳裝：連身泳裝","T","cloth","5000","3062","3797","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：連身泳裝造型",
